ÍTEM,DEL FOLIO/PAGINAS,RAZON SOCIAL REMITENTE,No. RADICADO REMITENTE,RAZON SOCIAL DESTINATARIO,No. RADICADO DESTINATARIO,FECHA (DD/MM/AAAA),ASUNTO / TIPO DOCUMENTAL,UBICACION_ARCHIVO
790,2,Agencia Nacional de Infraestructura,20224090323452,CONSORCIO 4C,GP-15465,24/03/2022,Solicitud remisión concepto integral frente la solicitud de la Concesión Alto Magdalena S.A.S en referencia a la solicitud de Evento Eximente de Responsabilidad por imposibilidad de adquisición de 3 predios bajo la administración de la SAE. Contrato de Interventoría No. 145 de 2014 – Proyecto Girardot – Honda – Puerto Salgar. Consorcio 4C.,15_04_Comunic_Recibidas/2022/CI004_GP-15465_050300-070400_ANI_007942-1_EER_ADQUIS_PREDIOS_SAE.pdf
791,19,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2022-0617,CONSORCIO 4C,GP-16044,03/08/2022,Respuesta comunicación CI.004/GP9976/22/7.4.2 – (Rad. Int. ALMA-R-2022-0617-11/05/2022). Compensación Social Ovidio de Jesús Rúa.,15_04_Comunic_Recibidas/2022/CI004_GP-16044_070402_CON_1116_COMPENSA_SOCIAL_OVIDIO_RUA.pdf
792,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-0670,CONSORCIO 4C,GP-15706,19/05/2022,"Entrega Informe Final, Resolución No. 2284 del 03 de noviembre de 2015, UF 5.3, ""Por la cual se efectúa un Levantamiento Parcial de Veda y se toman otras determinaciones"", Exp. ATV 0247, DBBSE",15_04_Comunic_Recibidas/2022/CI004_GP-15706_070108_CON_0670_ENTREGA_INF_FINAL_RESOL_2284.pdf
794,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-1085,CONSORCIO 4C,GP-16014,27/07/2022,Entrega soportes Pagos de Seguridad Social mayo y Salarios abril de 2022,15_04_Comunic_Recibidas/2022/CI004_GP-16014_070110_CON_1085_PAG_SEGYSAL_MAY_ABR22.pdf
793,3,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-1044,CONSORCIO 4C,GP-15971,11/07/2022,Pagos FONSECON Ley 1106 de 2016 - Junio 2022,15_04_Comunic_Recibidas/2022/CI004_GP-15971_070201_CON_1044_PAG_FONSECON_JUN22.pdf
795,2,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-1025,CONSORCIO 4C,GP-15956,06/07/2022,Cumplimiento de la obligación de pago por el servicio de seguimiento y control ambiental. Auto DRAM 03226000745 de 09/06/2022 (Rad. Interno ALMA-R-2022-0812 del 10/06/2022). Expediente 51739.,15_04_Comunic_Recibidas/2022/CI004_GP-15956_070108_CON_1025_PAG_SEG_CTROL_AMB_EXP_51739.pdf
796,4,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-0,CONSORCIO 4C,GP-15302,03/02/2022,Informe Semanal Eventos eximentes de responsabilidad reconocidos mediante actas del 6 de septiembre y 23 de noviembre de 2021.,15_04_Comunic_Recibidas/2022/CI004_GP-15302_050300-070400_CON_0177_INF_SEM_EER_PREDIAL.pdf
797,2,MINISTERIO DE TRANSPORTE - AGENCIA NACIONAL DE INFRAESTRUCTURA (ANI),20226050293401,CONSORCIO 4C,GP-16271,19/09/2022,"Solicitud de información estado de avance en el seguimiento a la ejecución de la inversión forzosa de no menos del 1%. Contrato de Concesión N° 003 de 2014, proyecto Honda – Puerto Salgar – Girardot",15_04_Comunic_Recibidas/2022/CI004_GP-16271_070108_ANI_029340-1_SCTUD_INFO_AVANCE_INVER.pdf
798,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-0359,CONSORCIO 4C,GP-15425,11/03/2022,"Remisión de Actas de retribución de enero de 2022, de las UF 1,2,3,4 y 5",15_04_Comunic_Recibidas/2022/CI004_GP-15425_070210_CON_0359_ACTAS_RETRIBU_ENE22.pdf
801,1,Fiduciaria Bogotá S.A.,FID - INTV 0122,CONSORCIO 4C,GP-16036,02/08/2022,INFORME MENSUAL DEL 1 AL 30 DE JUNIO DE 2022 FIDEICOMISO FIDUBOGOTA–CONCESION ALTO MAGDALENA 3-1- 63664,15_04_Comunic_Recibidas/2022/CI004_GP-16036_070200_FBTA_FID-INTV0122_INF_MEN_JUN22.pdf
799,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-1143,CONSORCIO 4C,GP-16081,11/08/2022,"Remisión listado formatos de seguimientos de PQRS UF1, para revisión",15_04_Comunic_Recibidas/2022/CI004_GP-16081_070109_CON_1143_FOR_SEG_PQRS_UF1.pdf
800,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-0462,CONSORCIO 4C,GP-15517,01/04/2022,"Entrega informe de los mantenimientos realizados en el primer año, segundo año y tercer año del establecimiento de la medida compensatoria en cumplimiento de la Resolución Nº 2438 del 11 de septiembre del 2017. Expediente 62723",15_04_Comunic_Recibidas/2022/CI004_GP-15517_070108_CON_0462_ENTREG_INF_EXP_62723.pdf
802,1,Agencia Nacional de Infraestructura,20214091518682,CONSORCIO 4C,GP-15205,06/01/2022,"Remisión comunicado No. CI.004/GP9702/21/7.3.7 con radicado ANI No. 20214091518682 - Accidente con víctima fatal en la Unidad Funcional 2, PR0+220, Ruta Nacional 4508. Contrato de Concesión 003 de 2014 – Proyecto Girardot – Honda – Puerto Salgar. Concesión Alto Magdalena S.A.S.",15_04_Comunic_Recibidas/2022/CI004_GP-15205_070307_ANI_000130-1_ACCID_VICTIMA_FATAL_UF2.pdf
803,45,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2022-0208,CONSORCIO 4C,GP-15571,19/04/2022,"Respuesta comunicado CI.004/GP9805/22/7.1.4 (Rad. Int. ALMA-R-2022-0208 16/02/2022). Requerimiento formal aplicación norma NTC4201 en pasamanos de Puentes Peatonales, áreas de servicio y CCO.",15_04_Comunic_Recibidas/2022/CI004_GP-15571_070104_CON_0526_APLI_NORMA_NTC4201_PASAMANOS.pdf
806,1,Fiduciaria Bogotá SA,Fideicomiso PA Alto Magdalena 3-1-63664,CONSORCIO 4C,GP-16053,03/08/2022,Notificación pago fondo de seguridad vial FOSEVI mes junio 2022,15_04_Comunic_Recibidas/2022/CI004_GP-16053_070208_FBTA_SINNUMERO_FOSEVI_JUN22.pdf
805,7,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-0827,CONSORCIO 4C,GP-15818,15/06/2022,Solicitud liberación bienes de uso público PR24+060 Ruta Nacional 45-10 costado izquierdo de la vía Honda – La Dorada,15_04_Comunic_Recibidas/2022/CI004_GP-15818_070109_CON_0827_LIBERA_BIENES_USO_PUB_PR24+060.pdf
804,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-1320,CONSORCIO 4C,GP-16215,02/09/2022,Entrega informe mantenimientos primer y segundo año medida compensatoria en cumplimiento de la Resolución 0552 del 9 de marzo de 2016. Exped. 52041,15_04_Comunic_Recibidas/2022/CI004_GP-16215_070108_CON_1320_INF_MED_COMPENSA_EXP_52041.pdf
904,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-0607,CONSORCIO 4C,GP-15785,04/05/2022,Informe ejecutivo avance ejecución predial y sabana de avalúos abril 2022,15_04_Comunic_Recibidas/2022/CI004_GP-15785_070400_CON_0607_INF_PREDIAL_ABR22.pdf
906,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-0102,CONSORCIO 4C,GP-15355,26/01/2022,Entrega edición 27 de la Revista ALMA AL DÍA CON LAS NOTICIAS,15_04_Comunic_Recibidas/2022/CI004_GP-15355_070109_CON_0102_ALMA_AL_DIA_EDI_N27.pdf
905,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2022-0058,CONSORCIO 4C,GP-15997,21/07/2022,Respuesta comunicación CI.004/GP9730/22/7.1.7 (ALMA-R-2022-0058) - Revisión Concepto Técnico Intervención Hidráulica control Inundación PR81 – UF3,15_04_Comunic_Recibidas/2022/CI004_GP-15997_070104_CON_1074_CONCEPT_HIDRAU_PR81.pdf
907,1,Agencia Nacional de Infraestructura,20223110055241,CONSORCIO 4C,GP-15401,03/03/2022,Respuesta a su radicado No CI.004/GP9775/22/9.2 y CI.004/GP9776/22/9.2 con los radicados ANI No. 20224090157522 y No. 20224090146432 del 9 de febrero de 2022 - Aprobación Informe de Interventoría No. 87 correspondiente al 01 al 31 de enero de 2022 – Contrato de Interventoría 145 de 2014 - Proyecto Girardot - Honda - Puerto Salgar.,15_04_Comunic_Recibidas/2022/CI004_GP-15401_090200_ANI_005524-1_APROBA_INF_INTERV_N87_ENE22.pdf
908,2,Agencia Nacional de Infraestructura,20223110200751,CONSORCIO 4C,GP-15976,08/07/2022,Comunicado No. CI.004/GP10091/22/7.3 con radicado ANI No. 20224090726292. Seguimiento a la Inspección Programa Especial SETA – Requerimientos de la Supertransporte. Contrato de Concesión 003 de 2014. Proyecto Girardot-Honda-Puerto Salgar. Concesión Alto Magdalena S.A.S.,15_04_Comunic_Recibidas/2022/CI004_GP-15976_070300_ANI_020075-1_SEG_INSPEC_PROG_SETA.pdf
909,3,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-1315,CONSORCIO 4C,GP-16243,02/09/2022,Solicitud mesa de trabajo revisión entrega de reporte biótico e Informe de Cumplimiento Ambiental de las obligaciones del Resolución 2471 del 18 de diciembre de 2019. Expediente LAV0004-00-2016.,15_04_Comunic_Recibidas/2022/CI004_GP-16243_070108_CON_1315_REPORT_BIOTICO_ICA_RESOL_2471.pdf
910,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-0505,CONSORCIO 4C,GP-15551,11/04/2022,Reporte de siembra y en entrega informe dos primeros ciclos de mantenimiento de la medida compensatoria en cumplimiento de la Resolución 0299 del 16 de febrero del 2016 prorrogada con la Resolución 2417 del 11 de septiembre del 2017. Expediente 51536,15_04_Comunic_Recibidas/2022/CI004_GP-15551_070108_CON_0505_ENTREG_INF_EXP_51536.pdf
911,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-0565,CONSORCIO 4C,GP-15606,29/04/2022,Entrega informe mantenimientos primer y segundo año medida compensatoria Resolución 401 del 24 de febrero de 2016 prorrogada con la Resolución 1143 del 30 de abril de 2018. Expediente 51843.,15_04_Comunic_Recibidas/2022/CI004_GP-15606_070108_CON_0565_ENTREGA_INF_EXP_51843.pdf
912,2,GLOBAL LOGISTICA DE TRANSPORTE S.A.S.,,CONSORCIO 4C,GP-16072,12/08/2022,"NOTIFICACION MOVILIZACION CARGA EXTRADIMENSIONADA Y/O EXTRAPESADA', 'CARTA DE PORTE Y PESO",15_04_Comunic_Recibidas/2022/CI004_GP-16072_070300_GLOBALLOGIS_SINNUMERO_SCTUD_PASO.pdf
913,2,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-0775,CONSORCIO 4C,GP-15776,07/06/2022,Informe criterios para contabilizar Ingresos y Egresos por Unidad Funcional,15_04_Comunic_Recibidas/2022/CI004_GP-15776_070201_CON_0775_INF_ING_EGRE_MAY22.pdf
914,3,Agencia Nacional de Infraestructura,20223040166571,CONSORCIO 4C,GP-15782,07/06/2022,Requerimiento para continuar con el trámite del permiso solicitado por JOSE ARLEX OSORIO identificado con C.C. 83.165.404 de Tarqui - Huila/ Girardot – Honda – Puerto Salgar / Expediente No. 20213040280200193E/ Radicado Borrador No. 20223040029521 del 20 de mayo de 2022,15_04_Comunic_Recibidas/2022/CI004_GP-15782_070114_ANI_016657-1_PERMISO_JOSE_OSORIO.pdf
915,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-1181,CONSORCIO 4C,GP-16193,17/08/2022,Respuesta comunicación ALMA-R-2022-1155 - Remisión de avalúos originales del Otrosí 9 para aprobación definitiva,15_04_Comunic_Recibidas/2022/CI004_GP-16193_070406_CON_1181_APROBA_AVALUOS_OTROSI9.pdf
917,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-1360,CONSORCIO 4C,GP-16258,15/09/2022,Entrega informe mantenimientos primer y segundo año medida compensatoria en cumplimiento de la Resol. 0566 del 9 de marzo de 2016. Expediente 52003,15_04_Comunic_Recibidas/2022/CI004_GP-16258_070108_CON_1360_INF_MED_COMPENSA_EXP_52003.pdf
916,2,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-1559,CONSORCIO 4C,GP-16422,27/10/2022,Respuesta Auto DRAM No. 1700 del 15/12/2021 (Rad interno ALMA-R-2022-0008) y Auto DRAM 1697 del 15-12-2021 (ALMA-R-2021-1931). Exped. 52183,15_04_Comunic_Recibidas/2022/CI004_GP-16422_070108_CON_1559_RTA_AUTO_DRAM_1700_EXP_52183.pdf
918,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-1558,CONSORCIO 4C,GP-16438,27/10/2022,Respuesta Auto DRAM No. 1385 del 17/11/2021 (Rad interno ALMA-R-2022-0390). Expediente 51728,15_04_Comunic_Recibidas/2022/CI004_GP-16438_070108_CON_1558_RTA_AUTO_DRAM_1385_EXP_51728.pdf
919,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-1558,CONSORCIO 4C,GP-16424,27/10/2022,Respuesta Auto DRAM No. 1385 del 17/11/2021 (Rad interno ALMA-R-2022-0390). Expediente 51728,15_04_Comunic_Recibidas/2022/CI004_GP-16424_070108_CON_1558_RTA_AUTO_DRAM_1385_EXP_51728.pdf
921,4,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2020-0060,CONSORCIO 4C,GP-15668,12/05/2022,Respuesta comunicado CI.004/GP9732/22/7.1.9 – 14/01/2022. Cumplimiento obligaciones Programa de Apoyo a la Capacidad de Gestión Institucional. Invasión espacio público sector Glorieta Purnio La Dorada–Caldas.,15_04_Comunic_Recibidas/2022/CI004_GP-15668_070109_CON_0648_CUMPLI_OBLIG_PROG.pdf
920,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-1397,CONSORCIO 4C,GP-16295,22/09/2022,Entrega informe mantenimientos primer y segundo año medida compensatoria en cumplimiento de la Resolución 0309 del 16/02/2016. Expediente 51909,15_04_Comunic_Recibidas/2022/CI004_GP-16295_070108_CON_1397_MED_COMPENSA_EXP_51909.pdf
922,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-0501,CONSORCIO 4C,GP-15547,11/04/2022,"Entrega informe de los mantenimientos realizados en el primer año, segundo año y tercer año del establecimiento de la medida compensatoria en cumplimiento de la Resolución 2369 del 3 de noviembre del 2015 prorrogada con la Resolución 1292 del 10 de junio del 2016. Expediente 51507",15_04_Comunic_Recibidas/2022/CI004_GP-15547_070108_CON_0501_ENTREG_INF_EXP_51507.pdf
923,4,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-0910,CONSORCIO 4C,GP-15871,22/06/2022,"Solicitud inclusión memorando DESCA 20213043001 del 17 de junio de 2021 al permiso de ocupación de cauce otorgado, que reposa en el Expediente 52001",15_04_Comunic_Recibidas/2022/CI004_GP-15871_070108_CON_0910_INCLUS_MEMO_DESCA_EXP_52001.pdf
925,5,Agencia Nacional de Infraestructura,20226060154531,CONSORCIO 4C,GP-15743,27/05/2022,Respuesta oficio Radicado ANI 20224090546352 del 17 de mayo de 2022 – Contrato de Concesión APP No. 003 de 2014 – Proyecto de Infraestructura Vial Concesión Honda – Puerto Salgar – Girardot.,15_04_Comunic_Recibidas/2022/CI004_GP-15743_070400_ANI_015453-1_RTA_DP_CAYALA.pdf
924,2,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-1191,CONSORCIO 4C,GP-16126,18/08/2022,Cumplimiento de la obligación de pago por el servicio de seguimiento y control ambiental. Auto DRAM 03226000691 de 1/06/2022 (Rad. Interno ALMA-R-2022-1066 del 25/07/2022). Expediente 51843,15_04_Comunic_Recibidas/2022/CI004_GP-16126_070108_CON_1191_PAG_SERV_CTROL_AMB_EXP_51843.pdf
926,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-0308,CONSORCIO 4C,GP-15567,28/02/2022,Informe ejecutivo avance ejecución predial y sabana de avalúos febrero 2022,15_04_Comunic_Recibidas/2022/CI004_GP-15567_070400_CON_0308_INF_PREDIAL_FEB22.pdf
1021,2,MOVITRAM,,CONSORCIO 4C,GP-16087,13/08/2022,AUTORIZACIÓN,15_04_Comunic_Recibidas/2022/CI004_GP-16087_070300_MOVITRAM_SINNUMERO_SCTUD_PASO.pdf
1022,2,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2022-0964,CONSORCIO 4C,GP-16125,18/08/2022,Cumplimiento obligación pago servicio de seguimiento y control ambiental. Auto DRAM 03226000686 de 31/05/2022,15_04_Comunic_Recibidas/2022/CI004_GP-16125_070108_CON_1190_PAG_SERV_CTROL_AMB_EXP_51722.pdf
1023,3,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-1337,CONSORCIO 4C,GP-16237,06/09/2022,GCSP-F-208 Informe de Ingresos por Explotación Comercial del mes de agosto de 2022.,15_04_Comunic_Recibidas/2022/CI004_GP-16237_070202_CON_1337_FOR_GCSP-F208_AGO22.pdf
1024,2,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-1156,CONSORCIO 4C,GP-16103,12/08/2022,Entrega informe de los mantenimientos realizados en el primer y segundo año de mantenimiento de la medida compensatoria en cumplimiento de la Resolución 0349 del 17 de febrero de 2016 modificada por la Resolución 2901 del 1 de diciembre de 2016. Expediente 52168,15_04_Comunic_Recibidas/2022/CI004_GP-16103_070108_CON_1156_CUMPLI_RESOL_0349_EXP_52168.pdf
1026,1,Agencia Nacional de Infraestructura,20223040171021,CONSORCIO 4C,GP-15805,10/06/2022,"Reiteración segunda solicitud concepto técnico para el permiso de uso, la ocupación y la intervención temporal de la infraestructura vial. Proyecto vial Girardot – Honda – Puerto Salgar. Al responder, favor citar Expediente: 20223040280200113E.",15_04_Comunic_Recibidas/2022/CI004_GP-15805_070114_ANI_017102-1_PERMI_USO_MCPIO_DORADA.pdf
1025,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-1400,CONSORCIO 4C,GP-16298,22/09/2022,Entrega informe mantenimientos primer y segundo año medida compensatoria en cumplimiento de la Resolución 745 del 8 de abril de 2016. Expediente 51761.,15_04_Comunic_Recibidas/2022/CI004_GP-16298_070108_CON_1400_MED_COMPENSA_EXP_51761.pdf
1027,2,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2022-0244,CONSORCIO 4C,GP-15400,02/03/2022,Respuesta a su comunicado CI.004/GP9813/22/7.3 – Conectividad CCO con postes SOS UF4 y UF5,15_04_Comunic_Recibidas/2022/CI004_GP-15400_070300_CON_0327_CONECT_CCO_POSTES_SOS_UF4_5.pdf
1028,3,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-0722,CONSORCIO 4C,GP-15738,27/05/2019,Respuesta comunicación 20227300290381 – Requerimiento Plan de acciones de mejora Inspección Programa Especial SETA – Hallazgos 06 y 16 – Sistemas de Contención Vehicular,15_04_Comunic_Recibidas/2022/CI004_GP-15738_070300_CON_0722_ACCION_MEJORA_PROG_SETA.pdf
1030,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-1146,CONSORCIO 4C,GP-16083,11/08/2022,"Remisión listado formatos seguimientos PQRS UF5, para su respectiva revisión",15_04_Comunic_Recibidas/2022/CI004_GP-16083_070109_CON_1146_FOR_SEG_PQRS_UF5.pdf
1029,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2021-1191,CONSORCIO 4C,GP-16185,26/08/2022,Solicitud pronunciamiento del permiso de ocupación de cauce realizado con radicado CAR 20211077922 (ALMA-2021-1191) del 12 de agosto de 2021. Expediente 89603,15_04_Comunic_Recibidas/2022/CI004_GP-16185_070108_CON_1264_PERMI_OCUPA_CAUCE_EXP_89603.pdf
1031,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-1553,CONSORCIO 4C,GP-16433,25/10/2022,Entrega informe mantenimientos primer y segundo año medida compensatoria en cumplimiento de la Resolución 0341 del 17 de febrero de 2016. Exped. 51904.,15_04_Comunic_Recibidas/2022/CI004_GP-16433_070108_CON_1553_MEDIDA_COMPENSA_EXP_51904.pdf
1032,2,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2022-0206,CONSORCIO 4C,GP-15389,01/03/2022,Respuesta comunicación CI.004/GP9803/22/7.4.2 – (Rad. Int. ALMA-R-2022-0206 – 16/02/2022) - Entrega Actualización Plan Compensaciones Socioeconómicas enero 2022,15_04_Comunic_Recibidas/2022/CI004_GP-15389_070402_CON_0316_PLAN_COMPENSA_SOCIOECO_ENE22.pdf
1034,4,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-0122,CONSORCIO 4C,GP-15257,28/01/2022,Actualización IPC del año 2021 - (Respuesta ALMA-R-2022-0081) / Alcance a nuestra comunicación ALMA-2022-0122,15_04_Comunic_Recibidas/2022/CI004_GP-15257_050300_CON_0125_ACTUAL_IPC_2021.pdf
1035,4,CONCESIÓN ALTO MAGDALENA S.A.S.,ANM Nº 20221001780482,CONSORCIO 4C,GP-15646,09/05/2022,Respuesta Auto GSC-ZC N.º 191 del 28/01/2022. Autorización Temporal SCV-09031,15_04_Comunic_Recibidas/2022/CI004_GP-15646_070108_CON_0626_RTA_AUTO_GSC-ZC_191.pdf
1033,2,CONCESIÓN ALTO MAGDALENA S.A.S.,"ALMA-R-2021-0481, ALMA-R-2021-0533",CONSORCIO 4C,GP-15327,08/02/2022,"Respuesta a Comunicados No CI.004/GP9054/21/5.3 (Rad. Int. ALMA-R-2021-0481) 'Informe de multa por el Incumplimiento recurrente de los Indicadores en la Unidad Funcional 4, al que hace alusión en literal (j) de la Sección 6.1 de la Parte Especial del Contrato de Concesión 003/2014' y CI.004/GP9073/21/5.3-7.3.3 (Rad. Int. ALMA-R-2021-0533) 'Requerimiento formal para Sanear los incumplimientos de los indicadores de la UF4",15_04_Comunic_Recibidas/2022/CI004_GP-15327_050300_CON_0201_INCUMP_INDICAD_UF4.pdf
1036,14,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2022-0574,CONSORCIO 4C,GP-15688,13/05/2022,Respuesta comunicación CI.004/GP9962/22/7.1.10 (Rad. Int. ALMA-R-2022-0574 del 04/10/2022) Actualización Protocolo de Bioseguridad.,15_04_Comunic_Recibidas/2022/CI004_GP-15688_070110_CON_0654_ACTUAL_PROTOCOLO_BIOSEG.pdf
1038,2,Schingenieria,Res. 20223040013815,CONSORCIO 4C,GP-16266,19/09/2022,Presentación de Pólizas Estación de Servicio Guataqui Res. 20223040013815,15_04_Comunic_Recibidas/2022/CI004_GP-16266_070114_SCHWERT_SINNUMERO_POLIZAS_EDS_GUATAQUI.pdf
1037,1,CONCESION ALTO MAGDALENA S.A.S.,ALMA-2022-0022,CONSORCIO 4C,GP-15196,05/01/2022,Entrega informe Técnico de manejo silvicultural No 2. Expediente 51533,15_04_Comunic_Recibidas/2022/CI004_GP-15196_070108_CON_0022_INF_TEC_SILVICULT_EXP_51533.pdf
1039,4,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-0903,CONSORCIO 4C,GP-15864,22/06/2022,"Solicitud inclusión memorando DESCA 20213043001 del 17 de junio de 2021 al permiso de ocupación de cauce otorgado, que reposa en el Expediente 51988",15_04_Comunic_Recibidas/2022/CI004_GP-15864_070108_CON_0903_INCLUS_MEMO_DESCA_EXP_51988.pdf
1040,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-0587,CONSORCIO 4C,GP-15641,03/05/2022,Remisión Acta VPIP marzo 2022,15_04_Comunic_Recibidas/2022/CI004_GP-15641_070209_CON_0587_ACTA_VPIP_MAR22.pdf
1041,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-0721,CONSORCIO 4C,GP-15772,26/05/2022,Remisión expedientes prediales de la UF-5 para revisión.,15_04_Comunic_Recibidas/2022/CI004_GP-15772_070401_CON_0721_EXP_PREDIALES_UF5.pdf
1042,4,CONCESIÓN ALTO MAGDALENA S.A.S.,ANM 20221001661842,CONSORCIO 4C,GP-15367,21/02/2022,Respuesta Auto GSC ZC No 000209 del 03 de febrero de 2022. Expediente: Autorización Temporal SCV-09031,15_04_Comunic_Recibidas/2022/CI004_GP-15367_070108_CON_0289_AUTO_TEMPO_SCV_09031.pdf
1142,2,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2022-0539,CONSORCIO 4C,GP-15760,01/06/2022,Cumplimiento obligación pago servicio seguimiento y control ambiental. Auto DRAM 03216001468 del 29/11/2021,15_04_Comunic_Recibidas/2022/CI004_GP-15760_070108_CON_0752_PAG_SEG_AMB_EXP_51703.pdf
1141,2,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-1552,CONSORCIO 4C,GP-16420,27/10/2022,Entrega informe mantenimientos primer y segundo año medida compensatoria en cumplimiento de la Resolución 0326 del 16 de febrero de 2016 modificada por la Resolución 3896 del 7 de diciembre de 2017. Expediente 51903,15_04_Comunic_Recibidas/2022/CI004_GP-16420_070108_CON_1552_MEDIDA_COMPENSA_EXP_51903.pdf
1143,9,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2022-1048,CONSORCIO 4C,GP-16332,05/10/2022,Respuesta comunicación CI.004/GP10127/22/7.1.8-7.2.1 (Rad. Int. ALMA-R-2022-1048 -19/07/2022). Control compensaciones ambientales y recursos de la subcuenta ambiental,15_04_Comunic_Recibidas/2022/CI004_GP-16332_070108_CON_1445_COMPENSA_AMB_RECURSOS.pdf
1144,16,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-0146,CONSORCIO 4C,GP-15277,02/02/2022,Remisión comprobante pago por concepto de seguimiento ambiental – Resolución 1433 del 10 de mayo de 2021. Expediente OCA 15512,15_04_Comunic_Recibidas/2022/CI004_GP-15277_070108_CON_0146_PAG_SEG_AMB_EXP_OCA15512.pdf
