ÍTEM,DEL FOLIO/PAGINAS,RAZON SOCIAL REMITENTE,No. RADICADO REMITENTE,RAZON SOCIAL DESTINATARIO,No. RADICADO DESTINATARIO,FECHA (DD/MM/AAAA),ASUNTO / TIPO DOCUMENTAL,UBICACION_ARCHIVO
3257,3,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,Consorcio 4C,CI.004/GP3190/17/7.4.1,06/09/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Observaciones Fichas Prediales UF2 Respuesta ALMA-2017-3745 y ALMA 3349,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_319017_070401_CON_OBS_ALMA-3745.pdf
3259,2,CONSORCIO 4C,CI.004/GP2022/17/7.4.2,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-2017-00924,17/03/2017,"Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Solicitud de soportes e informe del cumplimiento de los compromisos con la comunidad de la inspección de Cambao, Municipio de San Juan de Rio Seco.",15_01_Cartas_Enviadas/RADICADAS/2017/CI004_202217_070402_CON_SOPORTES_GESTION_BLOQUEO_CAMBAO.pdf
3260,3,CONSORCIO 4C,CI.004/GP2922/17/7.3.4,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-02954,01/09/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Seguridad Vial Intersección Chicoral y Flandes No.2.,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_292217_070304_SEGUR_VIAL_INTERS-UF1_S135.pdf
3258,4,CONSORCIO 4C,CI.004/GP2547/17/7.1.11,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-02124,28/06/2017,Ref. Contrato de Concesión 003 de 2014 Izaje Vigas Intersección Chicoral ALMA-2017-2327 PMT-PAVCOL-02 V2.0 y PMT-PAVCOL-04 V.0.,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_254717_070111_2CON_ORAL_GENERAL_RTA53251.pdf
3261,3,CONCESIÓN ALTO MAGDALENA S.A.S,NO IDENTIFICADO,Consorcio 4C,CI.004/GP2611/17/7.1.7,12/07/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Solución Técnica Pilotes Ejes 10 y 12 Puente Salgar Río Magdalena UF5.3,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_261117_070107_CON_DISENO_PTE-SALGAR_ALMA2640.pdf
3262,5,CONSORCIO 4C,CI.004/GP2825/17/5.3,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-02685,10/08/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Seguridad Vial - PMT- UF2 y 3 Semana 131.,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_282517_070111-050300_CON_DEFICIENCIA_PMT-UF2.3_SEM131.pdf
3263,20,Agencia Nacional de Infraestructura,2017-409-065563-2,Consorcio 4C,CI.004/GP2500/17/5.3,20/06/2017,Notificación Saneamiento Incumplimiento,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_250017_050300_ANI_NOTIFICACIONES_SANEAMIENTO_INCUMPLIMIENTO.pdf
3264,4,CONSORCIO 4C,CI.004/GP323017/7.1.7,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-2017-83573,10/10/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Pavimento Hidráulico Peaje – UF 4,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_323017_070107_CON_LOSAS_PEAJE_UF4.pdf
3265,4,CONSORCIO 4C,CI.004/GP3458/17/7.4.1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-04080,01/11/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Observaciones Fichas Prediales UF 3 Y 4,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_345817_070401_CON_ALMA-4379-4380-4381-4483-4450-4199 -4519 (3).pdf
3269,5,CONCESIÓN ALTO MAGDALENA S.A.S,NO IDENTIFICADO,CONSORCIO 4C,CI.004/GP1905/17/7.1.13,27/02/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Caracterización Base Granular - Fuente El Cerro. Respuesta a comunicación ALMA-2017-0544,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_190517_070113_CON_BG_ELCERRO_4ENSAYOS.PD.pdf
3267,6,CONSORCIO 4C,CI.004/GP3191/17/7.4.1,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-2017-83526,05/10/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Observaciones Revisión Avalúos. Respuesta a comunicación ALMA-2017-3746 y ALMA-2017-3915,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_319117_070401_CON_OBS_ALMA-3746-3915.pdf
3266,6,Consorcio 4C,CI.004/GP2564/17/7.1.8/7.1.7,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-2017-02175,04/07/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Ajuste Diseño Hidráulico Obra K34+621 UF 2 Respuesta comunicación ALMA-2017-0840.,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_256417_070108_070107_2CON_OBRA-K34+621_ALMA-0840.pdf
3268,20,AGENCIA NACIONAL DE INFRAESTRUCTURA (ANI),20174090390322,CONSORCIO CUATROCUATROC (CONSORCIO 4C),CI.004/GP2148/17/7.1.9,12/04/2017,Ref. Contrato de Concesión bajo el esquema de APP No. 003 de 2014 - Contrato de Interventoría No. 145 de 2014. Concesión Honda - Puerto Salgar – Girardot,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_214817_050300_ANI_CONCEPT_REITERACION_EVENTO_EXIMENTE_UF4.1_1.pdf
3272,2,CONSORCIO 4C,CI.004/GP3538/17/7.1.9,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-04282,06/12/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Atención Solicitud Señor Wilder Arboleda,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_353817_070109_CON_PQRS_WILDER_ARBOLEDA (1).pdf
3271,3,CONSORCIO 4C,CI.004/GP3360/17/7.1.7,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-2017-03892,03/11/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Revisión Ocupación de cauce K91+141.,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_336017_070103_CON_OCUPACION CAUCE_K91+141.pdf
3273,3,CONCESIÓN ALTO MAGDALENA S.A.S,NO IDENTIFICADO,Consorcio 4C,CI.004/GP2130/17/7.1.7,07/04/2017,"Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Ajuste al Diseño Geométrico entre el K47+240 y el K47+840 de la Unidad Funcional 3, debido a la inestabilidad que presentan los taludes de ambos costados de la calzada.",15_01_Cartas_Enviadas/RADICADAS/2017/CI004_213017_070107_CON_AJUSTE_DISEÑO_GEOMETRICO_K47.pdf
3270,10,Consorcio 4C,CI.004/0009/17/2.2,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,NO IDENTIFICADO,11/01/2017,Ref. Contrato de Interventoría 145 de 2014 Concesión Honda – Girardot – Puerto Salgar. Reemplazo Profesional Socio Ambiental,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_000917_020200_ANI_HV_REEMP_PROFES_SOCIO-AMB_CAD.pdf
3274,4,CONSORCIO 4C,CI.004/GP2735/17/7.1.8 – 7.1.7,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-02585,28/07/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Revisión Permiso Ocupación Cauce K25+133 UF2,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_273517_070107_070108_CON_HIDRAUL_OBRAK25133_ALMA-0465.pdf
3276,4,CONSORCIO 4C,CI.004/GP3273/17/7.4.1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-03641,17/10/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Incumplimiento Compromisos Mesa Trabajo Predio a Predio Unidades Funcionales 1 y 2,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_327317_070401_CON_MESA-TRABAJO_UF1-2_171017.pdf
3275,4,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,Consorcio 4C,CI.004/GP2545/17/7.1.9,15/06/2017,"Ref. Contrato de Concesión 003 de 2014
Concesión Honda – Girardot – Puerto Salgar
Derecho de petición Señor Julio César Romero Barón",15_01_Cartas_Enviadas/RADICADAS/2017/CI004_254517_070109_2CON_DP_JULIO_ROMERO1..pdf
3277,4,CONSORCIO 4C,CI.004/GP1654/17/7.1.13,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-2017-08828,03/01/2017,"Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Diseño material Estabilizado con Cemento, UF1 y 2. Respuesta ALMA-2016-4436.",15_01_Cartas_Enviadas/RADICADAS/2017/CI004_165416_070113_2CON_CONTROL_GRANULAR_CEMENTOUF1-2.pdf
3279,2,Consorcio 4C,CI.004/G2355/17/7-1.9,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-01711,23/05/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Traslado Temporal Unidades Sociales Puerto Bogotá,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_235517_070109_CON_TRASLADO_TEMPORAL_PTOBOGOTA.pdf
3278,3,Consorcio 4C,CI.004/GP3634/17/7.4.2,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-84495,26/12/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Revisión Fichas Sociales. Respuesta a Comunicación ALMA-2017-5068,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_363417_070402_CON_FICHAS_SOCIALES_ ALMA5068.pdf
3280,4,CONSORCIO 4C,CI.004/GP2306/17/7.4,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-2017-01689,18/05/2017,"Ref. Contrato de Concesión 003 de 2014
Concesión Honda – Girardot – Puerto Salgar
Observaciones Revisión Avalúos.
Respuesta a comunicación ALMA-2017-1606",15_01_Cartas_Enviadas/RADICADAS/2017/CI004_230617_070401_CON_OBS_PRED_ALMA16061 (2).pdf
3281,6,CONSORCIO 4C,CI.004/GP2463/17/7.4,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-2017-2103,13/06/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Observaciones Revisión Avalúos Respuesta a comunicación ALMA-2017-2103,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_246317_070401_2CON_OBS_PREDIALES_ALMA-21031.pdf
3283,4,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,AGENCIA NACIONAL DE INFRAESTRUCTURA (ANI),CI.004/GP2047/17/7.4.1,23/03/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Observaciones Fichas Prediales UF 2 Respuesta ALMA-2016-0881.,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_204717_070401_CON_OBS_ALMA-0881.pdf
3284,3,Consorcio 4C,CI.004/GP2530/17/7.4.1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-32184,20/06/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Fichas Prediales UF 3 ALMA-2017-2212,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_253017_070401_2CON_OBSERV_PREDIAL_ALMA-22121.pdf
3282,4,CONSORCIO 4C,CI.004/GP02761/17/7.1.8,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-02556,29/07/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Condiciones Seguridad Frentes Nocturnos.,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_276117_070108_CON_SEGNOC_OBRA_UF-2-3-4.pdf
3285,4,CONSORCIO 4C,CI.004/GP2602/17/7.1.1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-02277,11/07/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Revisión Plan Obras V04 ALMA-2017-2607,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_260217_070101_2CON_RPLANOBRASV4_ALMA-2607.pdf
3287,4,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CONSORCIO 4C,CI.004/GP3328/17/7.4.1,27/10/2017,"Ref. Contrato de Concesión 003 de 2014
Concesión Honda – Girardot – Puerto Salgar.
Predio a Predio Unidad Funcional 4",15_01_Cartas_Enviadas/RADICADAS/2017/CI004_332817_070401_CON_AVANCE_PREDIALUF4_231017.pdf
3288,3,CONSORCIO 4C,CI.004/GP2979/17/7.1.8,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-2017-03074,12/09/2017,"Ref. Contrato de Concesión 003 de 2014
Concesión Honda – Girardot – Puerto Salgar.
ALMA-2017-3558 / Observaciones PAGA Unificado.",15_01_Cartas_Enviadas/RADICADAS/2017/CI004_297917_ 070108_CON_PAGA_UNIFIC_ALMA-3558.pdf
3286,9,CONSORCIO 4C,CI.004/GP3425/17/7.1.8-7.1.9,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-04018,16/11/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Impactos Ambientales y aspectos técnicos Predio Gibraltar 2 UF5.3,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_342517_070108_070109_CON_PRED_GIBRALT_UF5.3 (1)..pdf
3291,1,CONSORCIOCUATROC CUATROC,20174090846592,AGENCIA NACIONAL DE INFRAESTRUCTURA,NO IDENTIFICADO,03/08/2017,Ref. reunión puerto bogotá 03 de agosto de 2017,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_281417_070109_ANI_REUNION_PTO_BOGOTA.pdf
3289,6,CONSORCIO 4C,CI.004/GP2467/17/7.1.11,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-01962,13/06/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar PMT-PAVCOL-02. V2.0 y PMT-PAVCOL-04 V.0. Izaje Vigas Intersección Chicoral.,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_246717_070111_CON_PMT_INTERSECCIÓN_CHICORAL.pdf
3292,4,CONCESIÓN ALTO MAGDALENA S.A.S,NO IDENTIFICADO,Consorcio 4C,CI.004/GP2057/17/7.1.13,25/03/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Revisión Ocupación de cauce K133+234 UF4. Respuesta a una comunicación ALMA-2017-0317,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_205717_070103_CON_OCUPACION CAUCE_K133+234.pdf
3290,5,CONSORCIO 4C,CI.004/GP2961/17/7.1.8,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-03836,07/09/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Seguimiento Condiciones Trabajo UF 1 y 2,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_296117_070108_CON_SEGUR-ALTURAS_UF1y2_05092017.pdf
3293,2,CONSORCIO 4C,CI.004/GP3234/17/7.1.3,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-2017-03584,11/10/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Condiciones Aceros Estribos Puente P16G Alcance comunicado CI.004/GP3110/17/7.1.3,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_323417_070107_CON_ACERO_ESTRIBOS_PTE16G_GP3110.pdf
3294,3,CONSORCIO 4C,CI.004/GP1783/17/7.1.13,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-00489,03/02/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Documentación Densímetro Eléctrico Respuesta a comunicación ALMA-2017-0330,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_178317_070113_2CON_REV_ADICIONALES_DENSIELECTRICO.pdf
3296,2,CONSORCIO CUATROC (Consorcio 4C),CI.004/GP2809/17/7.4.1,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20174090842082,09/08/2017,Ref. Contrato de Concesión No. 003 de 2014 Concesión Honda - Puerto Salgar – Girardot. Análisis Predial Respecto a los Títulos Mineros.,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_280917_070401_ANI_ANA_TITMIN.pdf
3295,4,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CONSORCIO 4C,CI.004/GP1994/17/7.1.7,14/03/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Revisión de la modificación al diseño hidráulico del Box K28+003. Unidad Funcional 2. Respuesta comunicación ALMA-2016-0192.,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_199417_070107_HIDRAULICA_BOX_K28 003_RTA_ALMA-0192.pdf
3297,4,Consorcio 4C,CI.004/GP2346/17/7.1.3,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-2017-01683,23/05/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Estructura Pavimento Erosionada,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_234617_070103_CON_ PAVIM_EROSI_UF41.pdf
3298,7,CONSORCIO CUATROC (CONSORCIO 4C),CI.004/GP3126/17/7.1.11,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-03334,27/09/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Implementación del PMT UF4,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_312617_070111_CON_PMT_UF4-S137.pdf
3299,4,CONSORCIO 4C,CI.004/GP2005/17/7.4.1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-00981,17/03/2017,"Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Observaciones Fichas Prediales UF 2, 3 y 4 Respuesta ALMA-2017-0621, ALMA-2017-0623, ALMA-2017-0658, ALMA-2017-0717, ALMA-2017-0718 y ALMA-2017-0724.",15_01_Cartas_Enviadas/RADICADAS/2017/CI004_200517_070401_CON_OBS_ALMA-621-623-658-717-718-724.pdf
3300,12,CONCESIÓN ALTO MAGDALENA S.A.S,NO IDENTIFICADO,Consorcio 4C,CI.004/GP2688/17/7.4.1,21/07/2017,"Ref. Contrato de Concesión 003 de 2014
Concesión Honda – Girardot – Puerto Salgar.
Avance Gestión Predial",15_01_Cartas_Enviadas/RADICADAS/2017/CI004_268817_070401_CON_AVAN_GESTION_PASOS-PRED.pdf
3301,3,CONSORCIO 4C,CI.004/GP2594/17/7.1.15,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-02238,06/07/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Diseños Trasladados Redes de Acueducto y Alcantarillado Respuesta Comunicación ALMA 2017- 2576.,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_259417_070115_CON_DISEÑO_ACUEDUCTO_ALMA-2576.pdf
3302,2,Consorcio 4C,CI.004/GP1895/17/5.3,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,2017-409-020114-2,24/02/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Observaciones Resolución de Expropiación Predio No. ALMA-3-0089.,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_189517_050300_ANI_OBSERV_RESOL_EXPRO_ALMA-3-00891.pdf
3303,4,Consorcio 4C,CI004/GP2436/17/7.1.8,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-81862,05/06/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Incumplimiento Resolución 1409 del 2012,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_243617_070108_CON_TRABAJO_SEGURIDAD_ALTURAS.pdf
3304,6,CONSORCIO 4C,CI.004/GP2652/17/7.2.2,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,2017-409-076511-2,18/07/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Remisión Formato GCSP-F-207 Rendimientos Subcuentas – Junio 2017,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_265217_070202_ANI_REMI_FORMATO_GCSP-207.pdf
3306,4,CONSORCIO 4C,CI.004/GP3194/17/7.1.1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-03491,06/10/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Atraso seguimiento Plan Obras - UF2,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_319417_070101_CON_ATRASO_UF2.pdf
3305,3,CONSORCIO 4C,CI.004/GP3043/17/7.1.7,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-2017-03176,19/09/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Actualización New Jersey Puentes UF3 Respuesta comunicado ALMA-2017-2603 y ALMA-2017-2904,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_304317_070107_CON_AJUSTE_NEW_JERSEY_ALMA-2603-2904.pdf
3307,4,CONSORCIO 4C,CI.004/GP3417/17/7.1.3,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-04805,16/11/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Calidad Procesos Constructivos Box Culvert K79+955 UF 3,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_341717_070103_CON_SEGUI-BOX-CULVERT_K79+955-UF3.pdf
3308,2,CONSORCIO 4C,CI.004/GP2170/17/7.1.8,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-2017-01239,18/04/2017,"Ref. Contrato de Concesión 003 de 2014
Concesión Honda – Girardot – Puerto Salgar.
Revisión Informe Trimestral Socio Ambiental 9
Respuesta comunicado ALMA-2017-1393",15_01_Cartas_Enviadas/RADICADAS/2017/CI004_217017_070108_APROB_INF_TRIM_9.pdf
3311,2,CONSORCIO 4C,CI.004/GP3021/17/7.1.7,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-2017-03116,13/09/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Diseños Puentes P8G y P15 UF3 ALMA-2017-2550,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_302117_070107_CON_AJUSTE_PTES_UF3_ALMA2550.pdf
3309,45,Consorcio 4C,CI.004/GP2903/17/7.5,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-2017-3206,30/08/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Observaciones Memoria Técnica junio 2017 Respuesta Comunicación ALMA-2017-3206,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_290317_070500_CON_OBSERV_MEMORIA_TECNICA_JUNIO2017.pdf
3310,8,Consorcio 4C,CI.004/GP2556/17/7.1.3,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-02146,30/06/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Aceros de Refuerzo en Pilotes Puente Salgar Sobre el Río Magdalena UF 5.3,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_255617_070103_2CON_ALOTESPTERIOMAGDUF5.pdf
3312,2,CONSORCIO 4C,CI.004/GP3096/17/7.1.9,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-03289,26/09/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Estado Mesas de Trabajo Puerto Bogotá – Puente Peatonal,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_309617_070109_CON_MTRABAJO_PEATONAL_PTOBOGOTA.pdf
3315,3,CONSORCIO 4C,CI.004/GP3127/17/5.3,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-2017-3700,27/09/2017,Ref. Contrato de Concesión Honda – Girardot – Puerto Salgar Seguridad Vial Pasos Zonas Escolares Respuesta ALMA-2017-3700,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_312717_070111_CON_ZONA ESCOLAR_PMT.pdf
3316,4,CONSORCIO 4C,CI.004/GP2980/17/7.4.1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2017-63875,12/09/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Observaciones Informe Avance Gestión Predial.,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_298017_070401_CON_OBSERV_INFOGP_ALMA-3353.pdf
3314,5,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,AGENCIA NACIONAL DE INFRAESTRUCTURA (ANI),CI.004/GP3500/17/7.4.1,24/11/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Observaciones Fichas Prediales UF5,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_350017_070401_CON_OBS_ALMA-4694-4699 (1).pdf
3313,19,Consorcio 4C,CI.004/GP3329/17/5.3,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,2017-409-116343-2,30/10/2017,Ref. Contrato de Concesión bajo el esquema de APP N° 003 de 2014. Concesión Honda - Puerto Salgar - Girardot. Contrato de Interventoría 145 de 2014.,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_332917_050300_ANI_NOTIF_PRESUN_EVENTO_EXIMI_RESPONSABILIDAD.pdf
3319,1,CONSORCIO 4C,CI.004/GP2138/17/9.2,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,2017-409-037840-2,01/03/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Informe Socioambiental 17 Versión 00.,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_213817_090200_ANI_INFORME_SOCIOAMBIENTAL_MAR_20171.pdf
3317,3,Consorcio 4C,CI.004/GP2528/17/7.1.7,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-2017-02103,27/06/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Ajuste Diseño Pila Central Puente Flandes UF1 ALMA-2017-2213,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_252817_070107_2CON_PILA_FLANDES_ALMA-2213.pdf
3318,16,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-2017-2177,Consorcio 4C,CI.004/GP2632/17/7.1.13,13/07/2017,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Verificación fotografías térmicas UF4.,15_01_Cartas_Enviadas/RADICADAS/2017/CI004_263217_070113_2CON_TERMOGRAFIAS_UF4_1823MAYO..pdf
